review,token
"Kamar nyaman, pelayana. Ramah dan makanan enak. Positif lainnya lokasi berada ditengah kota dan mudah untuk dijangkau","['kamar', 'nyaman', 'pelayana', 'ramah', 'makan', 'enak', 'positif', 'lain', 'lokasi', 'ada', 'tengah', 'kota', 'mudah', 'jangkau']"
"Hotel ini nyaman dan lokasi cukup strategis, cukup di tengah kora mau pergi kemana2 dekat, pelayanan sangat ramah, dan yang terpenting breakfastnya cukup komplit dan enak.. hanya satu yang cukup asin yaitu soup tomyam, tapi overall hotel ini sangat recommended 👍 …","['hotel', 'nyaman', 'lokasi', 'cukup', 'strategis', 'cukup', 'tengah', 'kora', 'mau', 'pergi', 'dekat', 'layan', 'sangat', 'ramah', 'penting', 'breakfastnya', 'cukup', 'komplit', 'enak', 'satu', 'yang', 'cukup', 'asin', 'soup', 'tomyam', 'overall', 'hotel', 'sangat', 'recommended']"
Room service nya oke. Makanannya enak semua. Cendolnya recommended,"['room', 'service', 'oke', 'makan', 'enak', 'semua', 'cendol', 'recommended']"
Pelayanan oke makanan enak kamar bersih pokoknya mantep,"['layan', 'oke', 'makan', 'enak', 'kamar', 'bersih', 'pokok', 'mantep']"
"Cukup bagus n biasanya selama di Yogya pilihan Htl grand mercure. Fasilitas n pelayanan ok.
Utk restourant pelayanan oleh sdri Lena sangat baik.
Terus maju Grand Mercure.","['cukup', 'bagus', 'n', 'biasa', 'lama', 'yogya', 'pilih', 'htl', 'grand', 'mercure', 'fasilitas', 'n', 'layan', 'untuk', 'restourant', 'layan', 'sdri', 'lena', 'sangat', 'baik', 'terus', 'maju', 'grand', 'mercure']"
"Sarapannya worhted banget.. semua lezat..varian menunya lengkap, rasanya mengakomodasi semua selera. Pelayanan luar biasa. Ruang meeting nyaman.","['sarap', 'worhted', 'banget', 'semua', 'lezat', 'varian', 'menu', 'lengkap', 'rasa', 'akomodasi', 'semua', 'selera', 'layan', 'luar', 'biasa', 'ruang', 'meeting', 'nyaman']"
pelayanan di restorannya ramah dan makanannya enakk👍🏻👍🏻 …,"['layan', 'restoran', 'ramah', 'makan', 'enakk']"
"Kamar hotel bersih nyaman,
Menu makanan bervariasi dan enak","['kamar', 'hotel', 'bersih', 'nyaman', 'menu', 'makan', 'variasi', 'enak']"
"Baru pertama kali nginep di grand mercure. Over all semuanya oke banget. Pelayannya semua ramah. Mulai dari recepcionist sampai ke bagian restonya. Menu makanan bervariasi mulai dari makanan daerah sampai makanan barat ada. Mau salad, bubur manis, bubur ayam, nasi, dan banyak lagi variannya. Semuanya, bagus banget. ❤️❤️❤️","['baru', 'pertama', 'kali', 'nginep', 'grand', 'mercure', 'over', 'all', 'semua', 'oke', 'banget', 'layan', 'semua', 'ramah', 'mulai', 'recepcionist', 'ke', 'bagi', 'restonya', 'menu', 'makan', 'variasi', 'mulai', 'makan', 'daerah', 'makan', 'barat', 'mau', 'salad', 'bubur', 'manis', 'bubur', 'ayam', 'nasi', 'banyak', 'varian', 'semua', 'bagus', 'banget']"
"Hotel nya mewah , strategis dan makanan nya enak2.","['hotel', 'mewah', 'strategis', 'makan', 'enak']"
"Enak menu restorannya, tapi kamarnya mungkin perlu revisi ulang agar tambah bagus dan bersih dan lampu penerangan kurang terang","['enak', 'menu', 'restoran', 'kamar', 'mungkin', 'perlu', 'revisi', 'ulang', 'tambah', 'bagus', 'bersih', 'lampu', 'terang', 'kurang', 'terang']"
"Pelayanan sangar ramah, tanpa adanya pegawai yang handal, Hotel ini tidak akan jadi sesempurna ini.....
Recommended buat yang mau ke yogjakarta....","['layan', 'sangar', 'ramah', 'ada', 'pegawai', 'handal', 'hotel', 'tidak', 'jadi', 'sempurna', 'recommended', 'buat', 'mau', 'yogjakarta']"
"Tempetnya oke , kamarnya bersih harganya juga murah nuansa jogja nya dapet bnget best si","['tempetnya', 'oke', 'kamar', 'bersih', 'harga', 'murah', 'nuansa', 'jogja', 'dapet', 'bnget', 'best']"
"sarapannya enak, lokasi strategis, dibantu oleh citra pelayanan baik","['sarap', 'enak', 'lokasi', 'strategis', 'bantu', 'citra', 'layan', 'baik']"
"Sarapan : Menunya lengkap enak, dari minuman, makanan, menu tambahan lain² sangat rekomended ... pelayanya ramah santun,
Dibantu traning Lena","['sarap', 'menu', 'lengkap', 'enak', 'minum', 'makan', 'menu', 'tambah', 'sangat', 'rekomended', 'pelayanya', 'ramah', 'santun', 'bantu', 'traning', 'lena']"
"Tempatnya nyaman, menu enak..pelayanannya ramah....(Mbak salma)","['tempat', 'nyaman', 'menu', 'enak', 'layan', 'ramah', 'mbak', 'salma']"
lokasinya yang mudah pelayanannya bagus kamarnya luas tempatnya nyaman makanan enak🤍 …,"['lokasi', 'mudah', 'layan', 'bagus', 'kamar', 'luas', 'tempat', 'nyaman', 'makan', 'enak']"
"Pengalaman yang mengesankan, pelayanannya ramah mantap, baru kali ini dapet pelayanan yang bagus, lebih bagus dari hotel laiinya","['alam', 'kesan', 'layan', 'ramah', 'mantap', 'baru', 'kali', 'dapet', 'layan', 'bagus', 'lebih', 'bagus', 'hotel', 'lai']"
"Hotel yg cukup nyaman, staffnya ramah, liftnya kenceng. Wifinya bagus tanpa pasword
Minus kolamnya mini cuma 1 meter🤣 …","['hotel', 'yang', 'cukup', 'nyaman', 'staffnya', 'ramah', 'lift', 'kenceng', 'wifinya', 'bagus', 'pasword', 'minus', 'kolam', 'mini', 'cuma', 'meter']"
"Bareng temen kantor buka bersama disini, varian menu cukup banyak, menu Nusantara, menu timur tengah juga ada, full service","['bareng', 'temen', 'kantor', 'buka', 'sama', 'sini', 'varian', 'menu', 'cukup', 'banyak', 'menu', 'nusantara', 'menu', 'timur', 'tengah', 'ada', 'full', 'service']"
"kamar bersih nyaman.
layanan staff serba cepat dan menyenangkan. reception ramah.
lokasi ditengah kota mudah dijangkau. …","['kamar', 'bersih', 'nyaman', 'layan', 'staff', 'serba', 'cepat', 'senang', 'reception', 'ramah', 'lokasi', 'tengah', 'kota', 'mudah', 'jangkau']"
staff nya baik bgt recomended buat temen temen yang mau eksplor jogja karna lokasinya yg deket sm pusat kota kamarnya juga nyaman dan bersih,"['staff', 'baik', 'sangat', 'recomended', 'buat', 'temen', 'temen', 'mau', 'eksplor', 'jogja', 'karna', 'lokasi', 'yang', 'deket', 'sm', 'pusat', 'kota', 'kamar', 'nyaman', 'bersih']"
"Pengalaman menginap dengan pelayanan yang sangat luar biasa, bahkan barang tertinggal pihak hotel mau melayani pengiriman barang dengan baik","['alam', 'inap', 'layan', 'sangat', 'luar', 'biasa', 'bahkan', 'barang', 'tinggal', 'pihak', 'hotel', 'mau', 'layan', 'kirim', 'barang', 'baik']"
"Saya mencoba buka bersama di mercure hotel dan makanannya mengesankan. Rasanya enak terutama yang kambing guling dan tongseng. Enak, empuk dan tidak bau. Servicenya juga ramah dan bagus.","['coba', 'buka', 'sama', 'mercure', 'hotel', 'makan', 'kesan', 'rasa', 'enak', 'utama', 'kambing', 'guling', 'tongseng', 'enak', 'empuk', 'tidak', 'bau', 'servicenya', 'ramah', 'bagus']"
"Hotel yg nyaman sekali,kasur bantal empuk dan ada gulingnya sangat nyaman tidurnya👍sarapan menu macam²enak ..staff hotelnya ramah🙏dan semua ruangan wangi bersih ,top pokoknya.jangan ragu untuk menginap dihotel ini...terimakasih untuk semuanya kami sangat senang dan nyaman menginap disini🙏🙏 …","['hotel', 'yang', 'nyaman', 'sekali', 'kasur', 'bantal', 'empuk', 'ada', 'guling', 'sangat', 'nyaman', 'tidur', 'sarap', 'menu', 'macam', 'enak', 'staff', 'hotel', 'ramah', 'semua', 'ruang', 'wangi', 'bersih', 'top', 'pokok', 'jangan', 'ragu', 'inap', 'hotel', 'terimakasih', 'semua', 'sangat', 'senang', 'nyaman', 'inap', 'sini']"
"Pelayanan sangat baik, pegawainya ramha menawarkan pelayanan makanan dan sangat profesional.. terbaik pokoknya sangat direkomendasikan menginap disini","['layan', 'sangat', 'baik', 'pegawai', 'ramha', 'tawar', 'layan', 'makan', 'sangat', 'profesional', 'baik', 'pokok', 'sangat', 'rekomendasi', 'inap', 'sini']"
"Hotel dan pelayanan nya baik, makanan nya bervariasi, enak,. Terimakasih untuk mbak Salma 😘 …","['hotel', 'layan', 'baik', 'makan', 'variasi', 'enak', 'terimakasih', 'mbak', 'salma']"
"Fasilitas sangat baik, makanan di breakfast juga sangat beragam. Overall sangat ok","['fasilitas', 'sangat', 'baik', 'makan', 'breakfast', 'sangat', 'agam', 'overall', 'sangat']"
"Untuk standar hotel bintang 5 masih kurang sih. Kebersihan kamar perlu ditingkatkan.
Lokasi enak, dekat dgn RS Siloam kalo ada kerabat yg dirawat di sana. …","['standar', 'hotel', 'bintang', 'kurang', 'bersih', 'kamar', 'perlu', 'tingkat', 'lokasi', 'enak', 'dekat', 'dengan', 'rs', 'siloam', 'kalo', 'kerabat', 'yang', 'rawat', 'sana']"
Terjadi insiden di lobby dimana mobil yang saya bawa ditabrak mobil lain karena kelalaian satpam yg atur lalu lintas,"['jadi', 'insiden', 'lobby', 'mobil', 'saya', 'bawa', 'tabrak', 'mobil', 'karena', 'lalai', 'satpam', 'yang', 'atur', 'lalu', 'lintas']"
"Dari lobi, kamar, resto, interiornya bagus, menunjukkan budaya yogyakarta. Kamar nyaman. Utk menu makanan, saran saya utk  perwedangan, jangan dicampur dulu gulanya karna kalo menurut terlalu manis.
Makasih","['lobi', 'kamar', 'resto', 'interior', 'bagus', 'tunjuk', 'budaya', 'yogyakarta', 'kamar', 'nyaman', 'untuk', 'menu', 'makan', 'saran', 'untuk', 'wedang', 'jangan', 'campur', 'dulu', 'gula', 'karna', 'kalo', 'terlalu', 'manis', 'makasih']"
"Menu sarapan sangat bervariasi, kamar sangat bersih, unik, furniture pengkap","['menu', 'sarap', 'sangat', 'variasi', 'kamar', 'sangat', 'bersih', 'unik', 'furniture', 'kap']"
sarapan paginya sangat enak dan layanan atas nama fifin baik  dan ramah saya sangat puas,"['sarap', 'pagi', 'sangat', 'enak', 'layan', 'atas', 'nama', 'fifin', 'baik', 'ramah', 'sangat', 'puas']"
"Makanan dan minuman nya Banyak banget pelayanannya juga juga Bagus"" terutama mbak devita🙏 …","['makan', 'minum', 'banyak', 'banget', 'layan', 'juga', 'bagus', 'utama', 'mbak', 'devita']"
"Mbak Tania pelayanan ramah, sangat sigap. Menu breakfast enak, tempat nyaman, dan rapi","['mbak', 'tania', 'layan', 'ramah', 'sangat', 'sigap', 'menu', 'breakfast', 'enak', 'tempat', 'nyaman', 'rapi']"
"Pelayanan resepsionis ramah. Untuk dine in room jg enak, dengan kedatangan pukul 10 malam masih bisa Order dine in room. Breakfast jg banyak pilihannya dan menu²nya enak.","['layan', 'resepsionis', 'ramah', 'dine', 'in', 'room', 'juga', 'enak', 'datang', 'pukul', 'malam', 'bisa', 'order', 'dine', 'in', 'room', 'breakfast', 'juga', 'banyak', 'pilih', 'menu', 'enak']"
"Saya menginap 5 malam disini. Kamarnya cukup baik dengan rate harga nya, namun tidak juga dengan kamar mandinya. Breakfast variasi menunya yang menurut saya bagus namun tidak dengan ikannya. Lokasi hotel ini sangat strategis sehingga saya …","['inap', 'malam', 'sini', 'kamar', 'cukup', 'baik', 'rate', 'harga', 'tidak', 'kamar', 'mandi', 'breakfast', 'variasi', 'menu', 'turut', 'bagus', 'tidak', 'dengan', 'ikan', 'lokasi', 'hotel', 'sangat', 'strategis', 'saya']"
"Stay di sini karena ada kebutuhan pekerjaan, staff nya ramah-ramah dan bikin betah, Saya senang ngobrol dengan staff-staff nya Terima kasih juga mbak, Rosvina atas bantuan dan pelayanan nya yang luar biasa excellent service 👍👍👍👍 …","['stay', 'sini', 'ada', 'butuh', 'kerja', 'staff', 'ramah', 'ramah', 'bikin', 'betah', 'senang', 'ngobrol', 'staff', 'staff', 'terima', 'kasih', 'mbak', 'rosvina', 'atas', 'bantu', 'layan', 'luar', 'biasa', 'excellent', 'service']"
"Mohon untuk wc di area parkir basemant di perhatikan.
Sangat sangat sangat tidak layak di pakai,
- Kloset banyak kotoran m****** …","['mohon', 'wc', 'area', 'parkir', 'basemant', 'perhati', 'sangat', 'sangat', 'sangat', 'layak', 'pakai', 'kloset', 'banyak', 'kotor', 'm']"
"Tempat nyaman, indah. Makanannya mantap, pelayanan oke.","['tempat', 'nyaman', 'indah', 'makan', 'mantap', 'layan', 'oke']"
"Lokasi di tengah kota, dekat kemana2. menu sarapan lengkap dan variatif mulai dari western breakfast sampai makanan tradisional termasuk jamu dan jajanannya. worth to try","['lokasi', 'tengah', 'kota', 'dekat', 'menu', 'sarap', 'lengkap', 'variatif', 'mulai', 'western', 'breakfast', 'makan', 'tradisional', 'masuk', 'jamu', 'jajan', 'worth', 'to', 'try']"
"Kamarnya bagus, makanan direstaurannya enak2","['kamar', 'bagus', 'makan', 'direstaurannya', 'enak']"
"First impressionnya adalah pintu kamar mandi yang alot digeser dan wastafel yg sering bocor. Tetapi setelah kembali, sudah diperbaiki dengan sangat baik sehingga tidak ada kerusakan.","['first', 'impressionnya', 'pintu', 'kamar', 'mandi', 'alot', 'geser', 'wastafel', 'yang', 'sering', 'bocor', 'telah', 'sudah', 'baik', 'sangat', 'baik', 'tidak', 'rusa']"
"Hotel di tempat strategis, jantung kota Yogyakarta yang sibuk. Pelayanan baik, dimulai reception yg fast respon, room service yg cepat membersihkan kamar, dan operator yg cekatan. Kamar agak sempit menurut saya, apalagi bagian lemari yg …","['hotel', 'tempat', 'strategis', 'jantung', 'kota', 'yogyakarta', 'sibuk', 'layan', 'baik', 'mulai', 'reception', 'yang', 'fast', 'respon', 'room', 'service', 'yang', 'cepat', 'bersih', 'kamar', 'operator', 'yang', 'cekat', 'kamar', 'sempit', 'saya', 'bagi', 'lemari', 'yang']"
"Untuk makananya enak2 semua untuk kamar dan pelayanannya ramah2.. betah menginap sendiri.
Dibantu oleh trainingnya mbak lena","['makananya', 'enak', 'semua', 'kamar', 'layan', 'ramah', 'betah', 'inap', 'sendiri', 'bantu', 'trainingnya', 'mbak', 'lena']"
"Excelent room. Kamarnya bagus.
Breakfast nya enak2.
Ada makanan jawa. …","['excelent', 'room', 'kamar', 'bagus', 'breakfast', 'enak', 'makan', 'jawa']"
Drop off lobby kurang nyaman parkir mobil sulit kurang luas,"['drop', 'off', 'lobby', 'kurang', 'nyaman', 'parkir', 'mobil', 'sulit', 'kurang', 'luas']"
"Penyajiannya baik, pelayanannya ramah, makanannya banyak pilihan dan enak, tempatnya nyaman, viewnya bagus, ramah buat anak- anak","['saji', 'baik', 'layan', 'ramah', 'makan', 'banyak', 'pilih', 'enak', 'tempat', 'nyaman', 'viewnya', 'bagus', 'ramah', 'buat', 'anak', 'anak']"
Hotelnya bersih nyaman makanan enak pelayanan bagus ramah👍👍 …,"['hotel', 'bersih', 'nyaman', 'makan', 'enak', 'layan', 'bagus', 'ramah']"
"Kamar yang nyaman, ruang meeting besar dan yang paling suka breakfast nya...semua enak banget","['kamar', 'nyaman', 'ruang', 'meeting', 'besar', 'yang', 'paling', 'suka', 'breakfast', 'semua', 'enak', 'banget']"
"Saya member dari accor plus yang sudah berlanggana. Bertahun"", tetapi disaat saya pesan melalui aplikasi tanpa disadari saya memesan menggunakan yang stay plus, dan sesudah saya sadari saya memakai stayplus maka saya mengcancel pesanan …","['member', 'accor', 'plus', 'sudah', 'berlanggana', 'tahun', 'saat', 'pesan', 'lalu', 'aplikasi', 'sadar', 'mes', 'guna', 'stay', 'plus', 'sudah', 'sadar', 'pakai', 'stayplus', 'saya', 'mengcancel', 'pesan']"
Menu nya breakfast enak dan lengkap,"['menu', 'breakfast', 'enak', 'lengkap']"
"Hotel enak dan lokasinya ditengah kota, kemana2 deket, kamarnya nyaman, pelayan semua ok, makanannya variatif dan enak...yuuk liburan nginep di Grand marcure","['hotel', 'enak', 'lokasi', 'tengah', 'kota', 'deket', 'kamar', 'nyaman', 'layan', 'semua', 'makan', 'variatif', 'enak', 'yuuk', 'libur', 'nginep', 'grand', 'marcure']"
"Sambel lalapan mbok mi enak, makanan juga banyak pilihanya pelayanan sangat bagus disini harus dipertahankan the best grand mercure🤩😊 …","['sambel', 'lalap', 'mbok', 'mi', 'enak', 'makan', 'banyak', 'pilihanya', 'layan', 'sangat', 'bagus', 'sini', 'tahan', 'the', 'best', 'grand', 'mercure']"
Kamarnya luas dan interiornya bagus. Menu makanannnya beragam ada jamu juga disediakan saat sarapan. Pelayanan hotelnya ramah dan lokasi strategis.,"['kamar', 'luas', 'interior', 'bagus', 'menu', 'makanannnya', 'agam', 'jamu', 'sedia', 'sarap', 'layan', 'hotel', 'ramah', 'lokasi', 'strategis']"
"Staff nya sangat helfull terutama mba aztuti&mba nur...makanan enak²,kamarnya bersih&luas...","['staff', 'sangat', 'helfull', 'utama', 'mba', 'aztuti', 'mba', 'nur', 'makan', 'enak', 'kamar', 'bersih', 'luas']"
"interiornya bagus bgt, hotelnya nyaman, makanannya lumayan enak","['interior', 'bagus', 'sangat', 'hotel', 'nyaman', 'makan', 'lumayan', 'enak']"
Senang sekali saya menginap disini.,"['senang', 'sekali', 'inap', 'sini']"
Berkesempatan di hotel ini 4 hari.. Hari pertama dan kedua sy menikmati dari pelayanan dan sajiannya semoga hari tiga dan keempat juga bisa menikmati lagi,"['sempat', 'hotel', 'hari', 'hari', 'pertama', 'dua', 'saya', 'nikmat', 'layan', 'saji', 'moga', 'hari', 'tiga', 'empat', 'bisa', 'nikmat']"
Pelayanannya oke👍 viewnya keren …,"['layan', 'oke', 'viewnya', 'keren']"
"1. Kami request non smoking tapi dapat yang smoking, dikamir bau rokok kuat banget. …","['request', 'non', 'smoking', 'dapat', 'smoking', 'kamir', 'bau', 'rokok', 'kuat', 'banget']"
"Pelayanan ramah.
Lokasi menawarkan nuasa Jogja dengan tingkat kebersihan baik.
Lokasi strategis untuk mengakses ke dalam kota.
Pilihan makanan bervariasi dan kreatif dalam rolling menu.","['layan', 'ramah', 'lokasi', 'tawar', 'nuasa', 'jogja', 'tingkat', 'bersih', 'baik', 'lokasi', 'strategis', 'akses', 'kota', 'pilih', 'makan', 'variasi', 'kreatif', 'dalam', 'rolling', 'menu']"
"Hotel dengan dengan Plaza Ambarrukmo, sekitar 10-15 menit kalo jalan kaki. Termasuk dekat dengan pusat kota. Pilihan yg bagus untuk berlibur krn harga kamar nya yg tdk terlalu mahal.","['hotel', 'plaza', 'ambarrukmo', 'menit', 'kalo', 'jalan', 'kaki', 'masuk', 'dekat', 'dengan', 'pusat', 'kota', 'pilih', 'yang', 'bagus', 'libur', 'krn', 'harga', 'kamar', 'yang', 'tdk', 'terlalu', 'mahal']"
"Untuk sarapan sangat bervariatif kamar bersih dan sangat nyaman, untuk pelayanan thania sangat ramah dan baik","['sarap', 'sangat', 'variatif', 'kamar', 'bersih', 'sangat', 'nyaman', 'layan', 'thania', 'sangat', 'ramah', 'baik']"
Pengalaman menginap yang mengesankan. Reservasi yang mudah. Staf yang ramah serta servis yang memanjakan tamu. Terimakasih. Recommended.,"['alam', 'inap', 'kesan', 'reservasi', 'mudah', 'staf', 'ramah', 'servis', 'manja', 'tamu', 'terimakasih', 'recommended']"
Bagus hotel pemandangannya pegunungan dan sarapan enak,"['bagus', 'hotel', 'pandang', 'gunung', 'sarap', 'enak']"
"Good semuanya, staffnya juga ok dan membantu","['good', 'semua', 'staffnya', 'ok', 'bantu']"
"Dari agen2 travel Jogya sangat mudah dijangkau..

Ruangan bersih, kamar mandi bersih, kamar juga luas,.. …","['agen', 'travel', 'jogya', 'sangat', 'mudah', 'jangkau', 'ruang', 'bersih', 'kamar', 'mandi', 'bersih', 'kamar', 'luas']"
"Hotelnya bagus, kamar OK, makanan enak dan lengkap. Pelayanan baik di resepsionis dan restoran juga baik. Excellence!","['hotel', 'bagus', 'kamar', 'makan', 'enak', 'lengkap', 'layan', 'baik', 'resepsionis', 'restoran', 'baik', 'excellence']"
"Untuk kamar cukup bersih , room service cepat tanggap , lokasi cukup strategis, tambahan saja untuk lokasi pintu masuk dan pintu keluar lebih baik jika tanda nya dibuat lebih besar ( terutama tanda lokasi “in” tertutup oleh pohon sehingga tidak terlihat jelas.","['kamar', 'cukup', 'bersih', 'room', 'service', 'cepat', 'tanggap', 'lokasi', 'cukup', 'strategis', 'tambah', 'untuk', 'lokasi', 'pintu', 'masuk', 'pintu', 'keluar', 'lebih', 'baik', 'tanda', 'buat', 'lebih', 'besar', 'utama', 'tanda', 'lokasi', 'in', 'tutup', 'pohon', 'tidak', 'lihat', 'jelas']"
Bagus sekali pelayanan di hotel ini. Lokasi strategis mudah dijangkau dan menunya worth it,"['bagus', 'sekali', 'layan', 'hotel', 'lokasi', 'strategis', 'mudah', 'jangkau', 'menu', 'worth', 'it']"
"Lokasi strategis, kamar bagus. Pelayanan staf hotel baik dan ramah.","['lokasi', 'strategis', 'kamar', 'bagus', 'layan', 'staf', 'hotel', 'baik', 'ramah']"
"Ruangannya nyaman, sarapannya enak, pelayanan bagus, lokasi juga strategis dekat dengan berbagai fasilitas umum. So far, I like being there","['ruang', 'nyaman', 'sarap', 'enak', 'layan', 'bagus', 'lokasi', 'strategis', 'dekat', 'bagai', 'fasilitas', 'umum', 'so', 'far', 'i', 'like', 'being', 'there']"
"Breakfast nya enak, Kamar rapi, pelaganan sangat Baik, ada Kolam renang yg luas","['breakfast', 'enak', 'kamar', 'rapi', 'lagan', 'sangat', 'baik', 'kolam', 'renang', 'yang', 'luas']"
